# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   96       3.463999801488e-10       9.624129935125e-14      -2.756671770940e-12       3.782243961214e-16       1.130827568739e-11       1.524520840944e-12      -7.508211627908e-15 
   97       3.504988487897e-10       9.829510306088e-14      -2.844855928557e-12       3.862186445698e-16       1.101014816514e-11       1.492175419370e-12      -7.427760333159e-15 
   98       3.546254856781e-10       1.003355207085e-13      -2.933347884472e-12       3.943025020595e-16       1.072172390158e-11       1.460771999282e-12      -7.348552741696e-15 
   99       3.587787714244e-10       1.023605133928e-13      -3.022076543114e-12       4.024765784120e-16       1.044206996442e-11       1.430214444950e-12      -7.272335604400e-15 
  100       3.629585696115e-10       1.043681995173e-13      -3.110974866670e-12       4.107414856366e-16       1.017104991544e-11       1.400492927090e-12      -7.199319549849e-15 
  101       3.671649081074e-10       1.063567282419e-13      -3.199976153000e-12       4.190978569855e-16       9.908685027222e-12       1.371614982366e-12      -7.129281981526e-15 
  102       3.713976869646e-10       1.083242353583e-13      -3.289012738469e-12       4.275463540385e-16       9.654927503643e-12       1.343581041772e-12      -7.061954945005e-15 
  103       3.756566730150e-10       1.102688440427e-13      -3.378016021010e-12       4.360876672679e-16       9.409658013458e-12       1.316384169872e-12      -6.997023701002e-15 
  104       3.799414944657e-10       1.121886656071e-13      -3.466916483190e-12       4.447225166050e-16       9.172683223886e-12       1.290009804031e-12      -6.934125298424e-15 
  105       3.842516354945e-10       1.140818002517e-13      -3.555643715272e-12       4.534516520052e-16       8.943733334204e-12       1.264435493657e-12      -6.872847147428e-15 
  106       3.885864308449e-10       1.159463378168e-13      -3.644126438278e-12       4.622758540145e-16       8.722459609337e-12       1.239630639426e-12      -6.812725592468e-15 
  107       3.929450604221e-10       1.177803585348e-13      -3.732292527054e-12       4.711959343346e-16       8.508431913448e-12       1.215556232525e-12      -6.753244485353e-15 
  108       3.973265438881e-10       1.195819337820e-13      -3.820069033332e-12       4.802127363892e-16       8.301136243530e-12       1.192164593884e-12      -6.693833758295e-15 
