# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4000, i.e. number of multipoles equal to 3999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  129       4.928439636573e-10       1.464882548835e-13      -5.452638635753e-12       0.000000000000e+00       5.114713859227e-12       8.187773807376e-13      -5.227725359085e-15 
  130       4.975105619455e-10       1.471723149646e-13      -5.513569941452e-12       0.000000000000e+00       5.005854611788e-12       8.052353639921e-13      -5.152074073025e-15 
  131       5.021785560082e-10       1.477926389417e-13      -5.572443632353e-12       0.000000000000e+00       4.900106452847e-12       7.920233680206e-13      -5.077015044085e-15 
  132       5.068467059056e-10       1.483485836114e-13      -5.629191792757e-12       0.000000000000e+00       4.797355739088e-12       7.791364255445e-13      -5.002766938263e-15 
  133       5.115136889884e-10       1.488395680744e-13      -5.683747020318e-12       0.000000000000e+00       4.697468697380e-12       7.665676640353e-13      -4.929555047016e-15 
  134       5.161780978976e-10       1.492650753286e-13      -5.736042461531e-12       0.000000000000e+00       4.600290938248e-12       7.543082563394e-13      -4.857611349311e-15 
  135       5.208384385650e-10       1.496246538623e-13      -5.786011847239e-12       0.000000000000e+00       4.505646969352e-12       7.423473713045e-13      -4.787174573679e-15 
  136       5.254931282126e-10       1.499179192484e-13      -5.833589528123e-12       0.000000000000e+00       4.413339708962e-12       7.306721244043e-13      -4.718490260263e-15 
  137       5.301406314632e-10       1.501445835737e-13      -5.878711127427e-12       0.000000000000e+00       4.323192308461e-12       7.192701466183e-13      -4.651750704137e-15 
  138       5.347798888015e-10       1.503045437951e-13      -5.921315500206e-12       0.000000000000e+00       4.235179534134e-12       7.081376955999e-13      -4.586907640002e-15 
  139       5.394099288641e-10       1.503978055904e-13      -5.961343045063e-12       0.000000000000e+00       4.149309121478e-12       6.972722941367e-13      -4.523840201675e-15 
  140       5.440297331943e-10       1.504244580956e-13      -5.998735144175e-12       0.000000000000e+00       4.065580470062e-12       6.866701547548e-13      -4.462412985072e-15 
  141       5.486382351186e-10       1.503846756750e-13      -6.033434202701e-12       0.000000000000e+00       3.983984425543e-12       6.763261469635e-13      -4.402475728679e-15 
  142       5.532343186238e-10       1.502787196914e-13      -6.065383688205e-12       0.000000000000e+00       3.904503061687e-12       6.662337644988e-13      -4.343862994013e-15 
  143       5.578168172328e-10       1.501069402762e-13      -6.094528170067e-12       0.000000000000e+00       3.827109462382e-12       6.563850925678e-13      -4.286393846093e-15 
  144       5.623845128818e-10       1.498697780991e-13      -6.120813358896e-12       0.000000000000e+00       3.751767503665e-12       6.467707750925e-13      -4.229871533901e-15 
  145       5.669361347968e-10       1.495677661387e-13      -6.144186145952e-12       0.000000000000e+00       3.678431635729e-12       6.373799819541e-13      -4.174083170852e-15 
  146       5.714703583701e-10       1.492015314525e-13      -6.164594642557e-12       0.000000000000e+00       3.607046664951e-12       6.282003762372e-13      -4.118799415258e-15 
  147       5.759858040370e-10       1.487717969468e-13      -6.181988219511e-12       0.000000000000e+00       3.537547535904e-12       6.192180814735e-13      -4.063774150795e-15 
  148       5.804810361523e-10       1.482793831469e-13      -6.196317546508e-12       0.000000000000e+00       3.469859113377e-12       6.104176488859e-13      -4.008744166967e-15 
  149       5.849545618668e-10       1.477252099674e-13      -6.207534631551e-12       0.000000000000e+00       3.403895964394e-12       6.017820246331e-13      -3.953428839577e-15 
  150       5.894048300043e-10       1.471102984819e-13      -6.215592860368e-12       0.000000000000e+00       3.339562140233e-12       5.932925170531e-13      -3.897529811186e-15 
  151       5.938302299378e-10       1.464357726934e-13      -6.220447035827e-12       0.000000000000e+00       3.276750958440e-12       5.849287639073e-13      -3.840730671584e-15 
  152       5.982290904665e-10       1.457028613044e-13      -6.222053417352e-12       0.000000000000e+00       3.215344784850e-12       5.766686996249e-13      -3.782696638255e-15 
  153       6.025998018536e-10       1.449128838604e-13      -6.220370004406e-12       0.000000000000e+00       3.155239355992e-12       5.684936364677e-13      -3.723155818114e-15 
  154       6.069411970688e-10       1.440672040064e-13      -6.215357333637e-12       0.000000000000e+00       3.096419748570e-12       5.604041083248e-13      -3.662152163157e-15 
  155       6.112522040004e-10       1.431672752411e-13      -6.206977831310e-12       0.000000000000e+00       3.038891087624e-12       5.524054437961e-13      -3.599815523994e-15 
  156       6.155317249864e-10       1.422146578291e-13      -6.195195616221e-12       0.000000000000e+00       2.982654548475e-12       5.445027779560e-13      -3.536282276601e-15 
  157       6.197786363182e-10       1.412110204915e-13      -6.179976540351e-12       0.000000000000e+00       2.927707263727e-12       5.367010456414e-13      -3.471695418277e-15 
  158       6.239917877445e-10       1.401581420963e-13      -6.161288229525e-12       0.000000000000e+00       2.874042230268e-12       5.290049747418e-13      -3.406204663596e-15 
  159       6.281700019751e-10       1.390579133494e-13      -6.139100124074e-12       0.000000000000e+00       2.821648216271e-12       5.214190794873e-13      -3.339966540365e-15 
  160       6.323120741845e-10       1.379123384844e-13      -6.113383519488e-12       0.000000000000e+00       2.770509668193e-12       5.139476537386e-13      -3.273144485576e-15 
  161       6.364167715165e-10       1.367235369537e-13      -6.084111607079e-12       0.000000000000e+00       2.720606617778e-12       5.065947642751e-13      -3.205908941365e-15 
  162       6.404828325873e-10       1.354937451186e-13      -6.051259514638e-12       0.000000000000e+00       2.671914589060e-12       4.993642440843e-13      -3.138437450964e-15 
  163       6.445089669898e-10       1.342253179401e-13      -6.014804347093e-12       0.000000000000e+00       2.624404505358e-12       4.922596856509e-13      -3.070914754657e-15 
  164       6.484938547971e-10       1.329207306695e-13      -5.974725227166e-12       0.000000000000e+00       2.578042596284e-12       4.852844342455e-13      -3.003532885735e-15 
