# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 9500, i.e. number of multipoles equal to 9499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  119       4.651999226928e-10       1.360671360639e-13      -4.891593444931e-12       5.581975196271e-16       5.317278917156e-12       1.008609200867e-12      -5.004629382854e-15 
  120       4.700905546923e-10       1.373017701298e-13      -4.967517258137e-12       5.680102864938e-16       5.197076534073e-12       9.906610053346e-13      -4.925398654408e-15 
  121       4.749909933124e-10       1.384817149134e-13      -5.041946945732e-12       5.779257849351e-16       5.080347367308e-12       9.731891149361e-13      -4.852492065179e-15 
  122       4.798999415324e-10       1.396057422858e-13      -5.114809184886e-12       5.879447746048e-16       4.966947644208e-12       9.563129721130e-13      -4.796099233151e-15 
  123       4.848166263629e-10       1.406726376283e-13      -5.186028537998e-12       5.980680082882e-16       4.856776286184e-12       9.397411333956e-13      -4.739492833265e-15 
  124       4.897403650837e-10       1.416812209262e-13      -5.255529041331e-12       6.082962457438e-16       4.749726437395e-12       9.230546075043e-13      -4.657808719652e-15 
  125       4.946702936565e-10       1.426303847184e-13      -5.323235242261e-12       6.186302523154e-16       4.645680400821e-12       9.060243195922e-13      -4.536523460518e-15 
  126       4.996049922642e-10       1.435191882913e-13      -5.389073677631e-12       6.290707794186e-16       4.544547293813e-12       8.892957151481e-13      -4.408801211194e-15 
  127       5.045428136927e-10       1.443467769253e-13      -5.452971624067e-12       6.396185819676e-16       4.446228533330e-12       8.737808097564e-13      -4.322329678371e-15 
  128       5.094821914362e-10       1.451123402006e-13      -5.514856659446e-12       6.502744181431e-16       4.350616924779e-12       8.601107191473e-13      -4.310992232748e-15 
  129       5.144222479670e-10       1.458150678586e-13      -5.574656615756e-12       6.610390296757e-16       4.257631912061e-12       8.475854537603e-13      -4.342380800545e-15 
  130       5.193622487629e-10       1.464541922070e-13      -5.632299688427e-12       6.719131594140e-16       4.167187278447e-12       8.351095170811e-13      -4.364565545488e-15 
